price,Nr_of_Doors3,Comfort_point3,Nr_of_Seats3,Safety_point3,Entertainment_point3,age3,Extras_point3,Gears3,Cylinders3,Consump_country3,Consump_city3,Consump_comb3,CO2_Emission3,Weight3,hp3,km3,make3_Audi,make3_Opel,make3_Renault,model3_A1,model3_A2,model3_A3,model3_Astra,model3_Clio,model3_Corsa,model3_Duster,model3_Espace,model3_Insignia,Gearing_Type3_Automatic,Gearing_Type3_Manual,Gearing_Type3_Semi-automatic,Fuel3_Diesel,Fuel3_Electric,Fuel3_Gasoline,Fuel3_LPG/CNG,Type3_Demonstration,Type3_Employee's car,Type3_New,Type3_Pre-registered,Type3_Used,body_type3_Compact,body_type3_Convertible,body_type3_Coupe,body_type3_Off-Road,body_type3_Other,body_type3_Sedans,body_type3_Station wagon,body_type3_Transporter,body_type3_Van,Body_Color3_Beige,Body_Color3_Black,Body_Color3_Blue,Body_Color3_Bronze,Body_Color3_Brown,Body_Color3_Gold,Body_Color3_Green,Body_Color3_Grey,Body_Color3_Orange,Body_Color3_Red,Body_Color3_Silver,Body_Color3_Violet,Body_Color3_White,Body_Color3_Yellow,Upholstery3_Cloth,Upholstery3_Full leather,Upholstery3_Part leather,vat3_Price negotiable,vat3_VAT deductible,Drive_chain3_4WD,Drive_chain3_front,Drive_chain3_rear
11100,5.0,12.0,5.0,12.0,5.0,3.5013698630136987,3.0,5.0,4.0,3.3,3.0,3.3,122.0,1250.0,85.0,111670.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10900,3.0,7.0,4.0,12.0,3.0,3.7534246575342474,1.0,5.0,3.0,3.8,3.8,3.8,99.0,1229.0,66.0,30500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10999,2.0,7.0,4.0,10.0,1.0,2.8301369863013703,1.0,6.0,3.0,4.4,4.4,4.4,117.0,1229.0,70.0,69500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10900,2.0,4.0,4.0,11.0,3.0,3.0821917808219177,3.0,6.0,3.0,4.2,4.2,4.2,97.0,1229.0,60.0,43500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
10950,3.0,10.0,5.0,12.0,3.0,3.668493150684931,1.0,5.0,3.0,4.4,4.4,4.4,117.0,1229.0,70.0,45696.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10800,3.0,6.0,4.0,14.0,2.0,3.0,3.0,5.0,3.0,3.8,3.8,3.8,99.0,1165.0,66.0,34000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10600,3.0,6.0,4.0,13.0,1.0,3.5013698630136987,1.0,5.0,3.0,4.2,4.2,4.2,97.0,1110.0,70.0,55000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
10800,5.0,17.0,4.0,17.0,8.0,3.9178082191780814,3.0,5.0,3.0,3.7,3.7,3.7,97.0,1205.0,66.0,99000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9950,3.0,13.0,4.0,14.0,7.0,3.5863013698630137,3.0,5.0,3.0,4.4,4.4,4.4,117.0,1110.0,70.0,118500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10300,5.0,8.0,5.0,12.0,4.0,3.4191780821917814,3.0,5.0,3.0,4.2,4.2,4.2,97.0,1135.0,70.0,85000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
10000,5.0,11.0,4.0,14.0,2.0,3.5863013698630137,1.0,5.0,4.0,3.9,3.9,3.9,117.0,1250.0,85.0,124136.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10490,4.0,8.0,4.0,12.0,1.0,3.8328767123287673,3.0,6.0,3.0,3.9,3.9,3.9,117.0,1229.0,66.0,124136.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18900,5.0,10.0,4.0,11.0,2.0,3.0821917808219177,1.0,7.0,3.0,4.4,4.4,4.4,103.0,1065.0,71.0,41294.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,13.0,4.0,9.0,4.0,2.5013698630136987,2.0,7.0,4.0,4.4,4.4,4.4,122.0,1720.0,85.0,64000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
18900,5.0,8.0,5.0,6.0,3.0,1.9150684931506852,1.0,7.0,3.0,4.4,4.4,4.4,93.0,1625.0,70.0,13135.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,11.0,4.0,15.0,6.0,2.419178082191781,6.0,7.0,3.0,4.4,4.4,4.4,117.0,1135.0,70.0,4250.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
18890,5.0,16.0,4.0,9.0,3.0,1.2493150684931509,3.0,7.0,3.0,4.4,4.4,4.4,104.0,1135.0,70.0,2949.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
18890,5.0,9.0,4.0,11.0,3.0,2.5863013698630137,3.0,6.0,3.0,4.4,4.4,4.4,86.0,1229.0,71.0,17861.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18890,4.0,14.0,4.0,13.0,6.0,2.7534246575342465,3.0,6.0,3.0,5.1,5.1,5.1,117.0,1229.0,92.0,22800.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
18880,5.0,18.0,5.0,15.0,4.0,2.5863013698630137,4.0,6.0,3.0,4.4,4.4,4.4,117.0,1165.0,70.0,5108.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18880,5.0,15.0,5.0,15.0,8.0,1.6684931506849314,4.0,6.0,3.0,4.4,4.4,4.4,117.0,1229.0,70.0,11335.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18880,5.0,16.0,4.0,12.0,3.0,1.501369863013699,2.0,6.0,3.0,4.4,4.4,4.4,104.0,1135.0,70.0,6396.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18880,4.0,21.0,5.0,15.0,6.0,3.9178082191780814,4.0,6.0,3.0,3.8,3.8,3.8,99.0,1229.0,85.0,47800.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18880,5.0,16.0,5.0,11.0,6.0,1.6684931506849314,3.0,6.0,3.0,4.4,4.4,4.4,117.0,1229.0,70.0,7021.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18880,5.0,16.0,4.0,14.0,5.0,3.668493150684931,4.0,7.0,4.0,5.2,5.2,5.2,123.0,1180.0,92.0,30952.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
18880,4.0,18.0,4.0,13.0,7.0,3.668493150684931,5.0,6.0,4.0,5.2,5.2,5.2,122.0,1229.0,92.0,33991.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
18870,5.0,16.0,4.0,13.0,5.0,2.6684931506849314,3.0,6.0,3.0,3.8,3.8,3.8,99.0,1229.0,66.0,35800.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18850,5.0,3.0,4.0,9.0,1.0,1.5863013698630135,1.0,7.0,4.0,3.7,3.7,3.7,97.0,1630.0,85.0,7672.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
18500,5.0,11.0,5.0,12.0,6.0,1.5863013698630135,4.0,7.0,4.0,3.8,3.8,3.8,99.0,1229.0,85.0,13406.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18870,5.0,15.0,4.0,11.0,6.0,1.4191780821917808,4.0,7.0,3.0,4.6,4.6,4.6,117.0,1229.0,70.0,8430.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18497,5.0,19.0,5.0,15.0,9.0,3.7534246575342474,4.0,5.0,3.0,4.0,4.0,4.0,106.0,1250.0,85.0,40488.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18490,5.0,14.0,4.0,13.0,6.0,2.5863013698630137,1.0,7.0,3.0,4.1,4.1,4.1,108.0,1195.0,66.0,24200.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18490,5.0,17.0,5.0,15.0,7.0,2.915068493150685,5.0,7.0,3.0,4.0,4.0,4.0,104.0,1229.0,66.0,26500.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18490,5.0,14.0,4.0,11.0,2.0,3.7534246575342474,1.0,7.0,3.0,4.4,4.4,4.4,103.0,1065.0,71.0,58806.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18500,3.0,6.0,4.0,10.0,4.0,3.7534246575342474,2.0,7.0,4.0,3.8,3.8,3.8,99.0,1250.0,85.0,39000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
18490,5.0,12.0,4.0,14.0,6.0,2.5863013698630137,4.0,7.0,4.0,5.1,5.1,5.1,117.0,1215.0,92.0,16700.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18490,3.0,17.0,4.0,13.0,7.0,3.668493150684931,6.0,6.0,4.0,5.1,5.1,5.1,121.0,1229.0,92.0,41900.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
18480,4.0,15.0,5.0,13.0,5.0,3.4191780821917814,2.0,6.0,3.0,4.9,4.9,4.9,117.0,1229.0,92.0,15093.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18480,5.0,16.0,5.0,10.0,4.0,1.8301369863013703,2.0,7.0,3.0,4.0,4.0,4.0,104.0,1229.0,66.0,5211.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18470,5.0,14.0,4.0,11.0,7.0,1.6684931506849314,4.0,7.0,3.0,4.6,4.6,4.6,107.0,1229.0,70.0,12000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18444,2.0,15.0,4.0,14.0,5.0,3.8328767123287673,3.0,6.0,3.0,4.9,4.9,4.9,117.0,1229.0,92.0,50066.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18400,5.0,9.0,4.0,11.0,2.0,2.915068493150685,1.0,6.0,3.0,4.4,4.4,4.4,103.0,1065.0,71.0,51484.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18400,5.0,1.0,4.0,7.0,5.0,1.5863013698630135,3.0,7.0,4.0,3.8,3.8,3.8,99.0,1229.0,85.0,14770.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,5.0,13.0,6.0,1.5863013698630135,3.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,12415.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,5.0,4.0,12.0,5.0,1.5863013698630135,1.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,26064.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,9.0,5.0,14.0,8.0,1.5863013698630135,5.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,16500.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,4.0,4.0,13.0,1.0,3.5013698630136987,2.0,7.0,4.0,4.9,4.9,4.9,117.0,1215.0,92.0,9000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
18900,5.0,3.0,5.0,13.0,6.0,1.5863013698630135,3.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,12402.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,5.0,13.0,6.0,1.5863013698630135,3.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,14702.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18900,5.0,2.0,4.0,8.0,3.0,1.5863013698630135,3.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,14523.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,5.0,13.0,6.0,1.5863013698630135,3.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,9082.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,4.0,8.0,3.0,1.5863013698630135,3.0,5.0,4.0,3.5,3.5,3.5,117.0,1175.0,85.0,9580.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,4.0,8.0,3.0,1.501369863013699,3.0,5.0,4.0,3.5,3.5,3.5,117.0,1175.0,85.0,10013.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,4.0,8.0,3.0,1.4191780821917808,3.0,5.0,4.0,3.5,3.5,3.5,117.0,1175.0,85.0,10450.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,5.0,13.0,6.0,1.5863013698630135,3.0,7.0,4.0,4.0,4.0,4.0,105.0,1275.0,85.0,14878.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,4.0,8.0,3.0,1.4191780821917808,3.0,5.0,4.0,3.5,3.5,3.5,117.0,1175.0,85.0,10273.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,17.0,4.0,12.0,3.0,3.1671232876712327,2.0,7.0,3.0,4.4,4.4,4.4,103.0,1065.0,71.0,47500.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,4.0,8.0,3.0,1.5863013698630135,3.0,5.0,4.0,3.5,3.5,3.5,117.0,1175.0,85.0,9466.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,5.0,10.0,3.0,1.5863013698630135,3.0,7.0,4.0,3.7,3.7,3.7,97.0,1200.0,85.0,18971.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
18900,5.0,11.0,5.0,12.0,2.0,1.7534246575342465,2.0,7.0,3.0,4.5,4.5,4.5,103.0,1165.0,70.0,31877.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18900,5.0,3.0,4.0,8.0,3.0,1.501369863013699,3.0,5.0,4.0,3.5,3.5,3.5,117.0,1175.0,85.0,9878.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18900,5.0,16.0,5.0,15.0,6.0,1.5863013698630135,3.0,6.0,3.0,4.6,4.6,4.6,107.0,1229.0,70.0,17535.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18850,5.0,12.0,4.0,3.0,3.0,3.1671232876712327,1.0,7.0,4.0,4.9,4.9,4.9,117.0,1115.0,92.0,76264.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18850,5.0,14.0,5.0,13.0,7.0,1.5863013698630135,3.0,7.0,3.0,4.6,4.6,4.6,117.0,1229.0,70.0,6695.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
18850,4.0,17.0,4.0,14.0,5.0,3.5863013698630137,4.0,6.0,4.0,4.9,4.9,4.9,117.0,1229.0,92.0,21275.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18850,5.0,6.0,5.0,10.0,1.0,1.501369863013699,1.0,7.0,3.0,3.9,3.9,3.9,101.0,1665.0,66.0,12261.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18840,5.0,17.0,5.0,13.0,7.0,1.4191780821917808,3.0,7.0,3.0,4.4,4.4,4.4,104.0,1135.0,70.0,3620.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
18800,5.0,14.0,4.0,13.0,5.0,1.6684931506849314,2.0,5.0,4.0,3.5,3.5,3.5,117.0,1250.0,85.0,8330.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18750,5.0,15.0,4.0,12.0,7.0,1.2493150684931509,2.0,7.0,3.0,4.4,4.4,4.4,117.0,1165.0,70.0,20306.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18730,5.0,6.0,5.0,9.0,5.0,0.757361351243516,3.0,7.0,3.0,4.8,4.8,4.8,108.0,1200.0,85.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18700,5.0,11.0,4.0,12.0,7.0,3.668493150684931,1.0,7.0,4.0,3.7,3.7,3.7,97.0,1275.0,85.0,27000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18690,4.0,18.0,4.0,14.0,5.0,3.5863013698630137,4.0,7.0,4.0,4.4,4.4,4.4,122.0,1180.0,92.0,31750.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
